,AFG,AGO,ALB,AND,ARE,ARG,ARM,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COL,COM,CPV,CRI,CUB,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESP,EST,ETH,FIN,FJI,FRA,FSM,GAB,GBR,GEO,GHA,GIN,GMB,GNB,GNQ,GRC,GRD,GTM,GUY,HND,HRV,HTI,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LIE,LKA,LSO,LTU,LUX,LVA,MAR,MCO,MDA,MDG,MDV,MEX,MHL,MKD,MLI,MLT,MNE,MNG,MOZ,MRT,MUS,MWI,MYR,MYS,NAM,NER,NGA,NIC,NLD,NOR,NPL,NRU,NZL,OMN,PAK,PAN,PER,PHL,PLW,PNG,POL,PRK,PRT,PRY,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SLB,SLE,SLV,SMR,SOM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SYC,SYR,TCD,TGO,THA,TJK,TKM,TLS,TON,TTO,TUN,TUR,TUV,TZA,UGA,UKR,URY,USA,UZB,VCT,VEN,VNM,VUT,WSM,YEM,ZAF,ZMB,ZWE
SLV,14203.46,11580.46,10535.93,9048.448,14231.77,6280.052,12366.14,2955.686,13586.53,9999.102,12683.94,13184.0,9085.503,10029.9,9430.223,15874.66,10738.49,13819.65,1775.008,10323.71,10441.1,397.0646,4074.956,6210.195,3198.233,16658.44,15446.84,13158.9,11812.36,3465.451,9401.104,5604.744,13507.86,9354.487,11066.6,11683.85,11683.85,1845.438,14871.7,7056.748,690.3625,1269.985,11900.21,9795.607,9249.982,14067.24,2997.511,9483.805,2140.087,9299.662,1943.287,12010.22,13467.67,8655.502,9997.939,13758.31,9973.599,10735.68,8984.298,12242.67,10934.79,8762.369,12273.09,9754.528,7993.25,7811.975,7950.546,10777.15,10993.15,2980.413,181.1133,3477.809,213.9843,10064.54,1879.112,10214.76,18099.14,15104.75,8332.558,13153.38,12851.6,7553.18,12189.14,9943.909,1407.569,12290.7,12509.61,13542.94,13933.56,13523.52,16822.32,10810.81,2863.165,13198.76,13396.19,16280.59,12143.01,8600.747,10311.23,3044.137,9401.104,17442.19,13324.34,10272.1,9239.716,10088.89,8472.048,8984.298,10901.79,15379.0,17273.57,1243.565,10860.71,10632.38,8751.621,10322.33,10433.8,12999.16,13831.58,7801.426,16418.13,13887.46,16280.59,17812.15,12242.84,9795.717,10130.56,356.5573,9089.134,9246.207,15391.46,11535.5,11551.22,14602.67,14441.15,1178.055,3164.151,15459.34,14674.72,13892.13,10133.43,13139.02,8213.67,5516.806,13957.07,10855.12,10866.28,13225.89,13624.48,12841.31,7705.115,17835.95,12506.21,8278.064,54.5591,9872.563,14720.07,10433.8,12841.31,10647.84,3817.267,10056.55,9947.661,9657.947,13686.3,16025.52,12228.73,11186.69,9910.623,16803.46,13779.17,13365.35,18099.14,10164.16,3025.657,9922.263,11238.0,10414.57,14349.33,13429.28,10812.02,6432.253,3355.771,13527.82,3022.682,2442.563,15838.32,11779.27,11335.7,13969.74,12475.86,13315.25,13638.57
SMR,4901.499,5875.244,666.4761,905.0686,4362.539,11313.26,2660.721,7459.609,16327.27,561.1404,3084.102,5528.352,980.1509,4291.134,3770.727,7271.025,886.4001,3947.347,8099.063,476.5566,1549.646,9565.114,10559.91,9623.186,7581.131,10625.44,6957.185,7768.12,4444.626,6953.986,516.8909,12037.14,7991.616,4593.278,4464.124,5369.803,5369.803,9463.637,6929.701,4689.793,9765.894,8629.571,2032.342,700.1221,932.1286,4645.294,7558.609,1304.072,7993.45,1127.51,10114.28,2264.503,4045.091,1390.619,1911.032,4644.254,1986.678,16873.06,951.0759,13409.49,4858.508,1263.348,2633.219,4451.892,4700.033,4380.898,4472.251,4488.922,1152.089,7828.319,9898.588,7949.313,9691.925,342.8565,8191.384,644.5287,10831.09,5895.559,1720.421,3420.232,2993.958,3109.966,2345.792,230.0196,8585.621,2439.408,9694.438,5057.729,5586.235,4898.983,9317.282,14633.68,7519.342,8826.8,3527.055,8651.003,2275.814,4761.35,1249.593,7621.973,516.8909,7678.701,8296.365,1509.381,792.4816,1659.333,1996.46,951.0759,1317.19,7848.226,7401.065,10143.58,13956.38,762.0729,3993.468,912.6896,644.3141,6837.925,8047.219,3912.015,8481.106,6800.185,8651.003,9711.691,7418.198,3527.682,4265.601,9775.127,1090.303,1780.931,6597.943,14578.41,18621.28,4750.915,5261.544,9485.261,10911.55,10308.08,11891.44,14227.71,1117.929,8631.704,1891.408,10495.75,4084.56,1087.582,2215.114,5398.784,3771.349,3684.92,4322.197,10026.74,15077.04,4668.42,9872.563,2.9376,5678.907,644.3141,3684.92,4902.923,7788.185,591.9698,283.7302,1753.689,8050.422,6904.312,2360.904,3545.518,4343.702,8804.058,4658.233,3864.417,10831.09,17397.8,7919.408,815.0906,1386.749,15883.23,6263.475,5247.143,1535.241,11186.59,6777.457,4563.859,7703.08,8357.016,8672.135,16342.05,16141.2,4366.676,8689.521,6804.971,7131.721
SOM,4380.182,3760.601,5067.311,6262.439,2680.361,11411.45,4246.931,11771.54,11601.35,5841.637,4290.901,1882.247,6649.44,4777.344,5307.266,5410.629,5026.145,2748.469,13164.03,5360.335,5994.251,14566.26,12588.52,10309.24,11584.41,7737.782,5508.408,3645.368,2981.93,12554.26,6194.745,12538.0,8265.165,5493.816,3765.784,3421.492,3421.492,13366.56,1542.121,7685.123,14271.7,13722.92,3889.336,6093.337,6560.357,1092.102,11748.27,6653.897,12580.51,5813.783,13782.79,3455.451,1641.642,6518.385,6629.955,1063.184,6697.251,14609.91,6623.439,12514.9,4002.507,6942.233,4417.045,5077.803,6804.627,6936.122,6813.749,4066.959,4570.427,11824.51,14829.36,11482.29,14506.35,5649.848,12843.56,5658.885,6883.278,4491.369,7398.606,3795.68,3484.976,8733.073,3523.648,5515.176,13318.6,3473.019,10282.29,5552.414,1017.097,5395.704,6655.609,14212.58,11862.53,9142.217,3051.397,6494.441,3688.263,6244.49,4795.791,11721.21,6194.745,3866.8,3974.499,6135.85,6462.558,6396.603,6473.818,6623.439,5253.729,2338.024,3133.515,15480.17,13933.85,5046.97,5992.377,4927.386,5351.106,7764.912,3405.839,6919.451,2804.291,2188.637,6494.441,6265.865,4110.855,4929.48,4672.96,14462.07,6732.094,7089.936,5119.858,13530.11,13203.84,2796.364,4555.241,13796.52,13586.86,8411.052,9892.434,11345.66,6028.466,9047.691,6859.926,11423.07,2667.78,5082.859,6018.133,1757.051,2521.816,2059.23,7033.549,6508.499,12754.24,6531.794,14720.07,5678.907,300.3498,5351.106,2059.23,4303.664,11164.34,5801.337,5745.619,6798.052,3507.702,1347.699,3626.512,3533.475,4904.516,6202.135,4722.737,4213.192,6883.278,15148.81,11816.29,5288.154,4642.743,14872.71,1195.51,1433.108,5564.234,11196.48,12283.0,4979.208,11757.64,12406.32,6883.252,13567.88,13996.97,1492.738,4893.396,2707.408,2710.673
SRB,4258.76,6017.293,393.4831,1547.884,3799.896,11891.46,2027.757,8086.51,15688.82,491.769,2443.977,5435.824,1374.921,4619.414,4185.92,6627.005,329.8515,3395.083,8658.867,196.5349,1123.343,10113.87,11199.75,10200.5,8218.109,9981.169,6313.039,7764.126,4505.805,7402.332,1037.938,12649.38,7419.217,5002.415,4645.17,5486.24,5486.24,10090.99,6693.943,5296.776,10357.81,9179.062,1533.35,742.4153,1242.842,4282.353,8189.769,1328.871,8599.878,1716.349,10744.25,1896.003,3710.366,2034.896,1648.055,4355.432,1728.992,16423.03,1449.718,12895.36,5066.562,1696.278,1992.992,4814.904,5241.179,4946.977,5024.069,4713.442,806.8219,8464.089,10450.68,8592.849,10258.98,370.6908,8790.975,317.1298,10203.25,5254.434,2150.128,2797.908,2417.808,3382.522,1881.002,725.4269,9174.207,1960.184,9188.286,4427.001,5381.312,4265.035,8673.197,14222.24,8144.329,8277.388,2965.932,8006.975,1771.23,5246.386,1489.725,8255.864,1037.938,7085.831,8283.222,1149.012,1204.959,1371.568,2622.986,1449.718,688.4233,7600.477,6844.519,10634.26,13548.12,324.8798,4484.528,1114.831,120.227,6278.305,7975.125,4496.283,8150.156,6681.465,8006.975,9076.96,7509.525,3895.527,4580.214,10352.67,1415.962,1800.297,5953.805,14099.23,18002.01,4171.733,4617.9,10093.19,11555.25,9677.129,11274.32,13605.84,826.2854,8084.41,2535.624,11101.26,3533.785,447.2366,1714.992,5290.826,3261.432,3449.879,4898.583,9391.66,14507.98,5185.954,10433.8,644.3141,5351.106,120.227,3449.879,5150.383,8432.499,450.2972,488.0359,1622.011,7994.185,6512.525,1852.285,3673.534,4687.575,8160.602,4014.122,3223.376,10203.25,17028.68,8557.292,1240.114,807.4511,15499.48,6052.165,5094.179,972.643,11756.73,7266.376,3922.494,8337.874,8987.62,8031.537,15788.49,15641.0,3962.186,8769.075,6757.276,7056.402
SSD,4222.921,3447.449,3119.727,4211.459,2490.013,11085.43,2976.971,9960.309,13599.55,3925.517,3232.432,2135.014,4664.815,3429.102,3707.752,6091.685,3144.055,2220.256,11189.68,3422.361,4285.257,12635.5,11612.75,9640.195,9853.923,9060.345,6020.379,4542.512,1965.582,10496.37,4193.637,12171.06,8402.047,4151.775,2643.877,2912.332,2912.332,11751.71,3251.838,5999.561,12491.37,11750.47,2182.985,4176.877,4597.51,1229.541,9970.593,4778.628,10718.69,3754.748,12275.8,1619.157,681.6393,4459.155,4923.74,996.0536,4999.596,16393.24,4612.387,13549.32,3049.577,4941.625,3142.021,3749.322,5274.487,5293.266,5215.833,2911.592,2643.909,10106.53,12926.81,9890.023,12632.03,3704.553,10970.99,3766.649,8524.507,4801.305,5390.59,2922.71,2313.328,6786.526,1853.99,3503.608,11436.01,1857.528,10497.92,5205.772,1932.343,5014.865,7808.311,15309.88,10045.79,9354.622,2205.466,7429.751,2060.273,4831.751,2737.39,9968.489,4193.637,5244.491,5023.031,4399.897,4477.025,4662.306,4441.3,4612.387,3517.062,4166.7,4653.28,13469.24,14823.79,3129.088,4378.991,2885.087,3449.879,7577.165,4620.774,5159.945,4822.656,3288.215,7429.751,7690.53,4563.593,3285.464,3328.484,12627.91,4764.768,5245.013,5583.76,14753.45,15258.78,2874.818,4536.995,12062.54,12447.11,9422.133,11065.1,12918.99,4210.109,9209.604,4806.567,10767.29,2253.075,3269.325,4495.949,1964.729,1797.525,595.399,5359.718,7976.482,14293.58,5039.158,12841.31,3684.92,2059.23,3449.879,595.399,3311.486,9603.744,3893.557,3788.634,5014.678,4664.042,3381.219,2033.735,1932.725,3559.402,7289.875,4374.921,3555.759,8524.507,17039.47,10127.93,3235.268,2857.26,16326.22,2602.337,1693.612,3884.941,10883.81,10225.49,4535.731,10019.48,10697.5,7708.989,15321.31,15644.9,1254.947,5705.906,3483.844,3719.098
STP,7512.917,1239.145,4764.449,4736.819,5800.834,7785.758,5864.971,7733.391,14762.63,5424.645,6242.133,2545.129,5639.891,832.8973,1637.233,9361.008,5008.653,5522.476,9407.869,4997.268,6270.079,10596.72,8411.826,6334.176,7449.935,12038.32,9319.378,3462.698,1402.634,9687.314,5203.705,8861.384,11671.2,1321.793,670.811,1067.903,1067.903,9103.617,4249.84,3705.165,10098.93,9919.473,4771.434,5602.103,5706.03,4221.055,7663.795,6196.234,8586.153,4095.216,9484.645,4217.177,3916.14,4599.011,6774.732,3692.763,6854.265,17841.09,5432.882,16775.42,301.1958,5746.228,5994.871,976.6416,2692.59,2969.103,2791.389,458.0368,4554.061,7669.006,10790.07,7239.396,10437.89,5155.663,8855.047,5398.453,11129.58,8109.307,6034.222,6076.513,5396.282,7492.204,4612.685,4675.544,9323.763,4681.607,13748.82,8414.031,3355.776,8219.316,10906.35,18513.77,7828.567,12626.85,5447.28,10636.26,4801.432,2058.253,3682.629,7606.851,5203.705,8152.799,3957.157,6297.515,5498.446,6504.372,4022.791,5432.882,5634.751,4933.489,7434.718,11674.09,18126.88,4882.029,2134.811,4054.909,5150.383,10755.47,4023.832,3185.258,5974.603,3376.767,10636.26,10569.51,2772.526,1569.432,783.6831,10340.54,5806.731,6655.581,8884.646,17829.87,14987.18,6176.055,7839.112,9597.512,9343.331,12617.13,14176.41,15527.33,5944.777,12470.69,4583.852,7465.239,5562.57,5281.836,6785.057,2609.21,5097.386,3311.486,3106.957,10810.15,16894.6,2402.248,10647.84,4902.923,4303.664,5150.383,3311.486,11.6781,6910.214,5433.003,5161.473,6655.558,3946.683,5446.508,4826.606,1614.76,892.3887,10420.66,7618.503,6742.35,11129.58,17692.52,7633.584,4093.188,5067.491,18789.67,3702.014,2878.945,6025.999,7587.964,9221.021,7740.976,7625.432,8224.743,10958.96,17226.86,17795.3,4456.178,3992.303,2941.646,3335.354
SUR,12679.81,7771.882,8338.317,6886.903,11708.35,4524.356,10415.96,1445.231,15895.18,8171.026,10857.64,9453.017,7411.251,6387.593,5921.503,15055.92,8637.141,11293.8,3181.774,8256.805,9013.136,3863.778,2867.824,3402.776,937.731,18411.83,14743.55,9402.565,8182.595,4823.153,7486.359,4674.126,14866.92,5671.609,7402.062,7911.796,7911.796,2202.319,11071.81,3611.765,3209.965,3489.664,9512.906,8072.979,7608.084,10793.75,1246.561,8099.013,2114.361,6821.068,2672.819,9352.519,10283.82,6397.689,8888.523,10358.83,8910.256,14058.09,7196.987,16052.25,7206.553,7149.931,10409.74,6086.804,4375.095,4311.347,4399.608,7102.298,8648.479,993.1188,3979.619,339.601,3620.42,8095.465,2331.453,8356.769,18039.47,13657.92,6883.448,11120.46,10549.32,7007.186,9670.544,7744.406,2702.506,9781.541,15152.81,12756.48,10260.29,12621.68,17100.82,14596.66,1509.253,15201.61,10967.09,16434.38,9721.004,4919.859,7641.183,1104.274,7486.359,14848.23,9634.635,8876.898,7485.436,8823.267,5875.727,7196.987,9089.74,11565.98,14223.96,4985.829,14677.81,8481.485,5237.803,7814.028,8432.499,13798.02,10085.05,4475.431,12613.98,10072.18,16434.38,17281.22,8474.326,6332.395,6492.208,3482.219,7506.908,8131.383,14384.46,15314.5,13571.34,12146.89,13045.13,2699.537,3135.013,17715.82,18211.06,17536.41,8564.843,15039.13,5897.208,3473.258,11404.93,8873.161,9660.659,9518.924,10947.08,9603.744,4244.847,17576.81,16134.15,4639.482,3817.267,7788.185,11164.34,8432.499,9603.744,6910.214,152.236,8228.607,7988.945,8513.529,9945.782,12356.69,9800.21,7732.136,6259.975,16577.5,12445.19,11637.43,18039.47,13361.48,871.8639,7447.676,9100.912,14020.32,10593.26,9771.406,9211.708,4540.208,4309.072,12335.0,1048.445,1391.218,16398.55,15124.47,14815.29,10852.11,8897.853,9498.072,9825.066
SVK,4508.77,6355.751,788.7294,1374.983,4189.749,11879.9,2340.185,7797.081,15930.48,59.6172,2724.262,5856.191,971.336,4851.313,4353.893,6853.285,776.8502,3793.893,8283.603,488.4783,959.4427,9728.023,11038.98,10191.96,7957.265,10183.43,6518.821,8162.542,4875.012,6973.962,742.9638,12573.23,7422.387,5176.218,4961.85,5835.125,5835.125,9798.274,7140.599,5242.804,10009.22,8795.274,1969.287,293.086,817.4212,4731.651,7910.677,891.5908,8273.02,1709.914,10456.59,2346.3,4160.66,1865.664,1345.682,4804.788,1424.061,16284.71,1094.61,12819.24,5370.507,1294.938,2279.033,5023.25,5286.768,4960.448,5056.491,5007.75,1249.986,8198.351,10066.6,8369.426,9886.686,278.7123,8454.582,159.0699,10494.27,5511.714,1736.948,3125.928,2805.803,2932.617,2322.519,789.4631,8824.224,2398.003,9104.249,4560.343,5823.465,4410.672,8893.495,14049.55,7850.506,8246.657,3361.164,8205.985,2203.249,5353.288,1750.977,7984.486,742.9638,7438.51,8685.183,918.5131,821.1423,1083.025,2537.356,1094.61,884.5414,8048.527,7230.206,10216.82,13372.36,764.715,4585.431,1382.29,450.2972,6263.582,8393.578,4483.786,8599.921,7109.609,8205.985,9351.424,7872.566,4098.636,4820.963,9989.428,987.487,1371.805,6179.245,13986.53,18263.92,4546.616,4856.792,9765.432,11327.91,9799.565,11356.15,13695.38,530.0169,8050.967,2354.293,11041.69,3932.898,804.2042,1632.621,5714.688,3682.662,3893.557,4897.325,9664.326,14499.49,5258.997,10056.55,591.9698,5801.337,450.2972,3893.557,5433.003,8228.607,83.2897,308.8653,1244.273,8408.446,6957.833,2282.251,4011.903,4909.096,8391.738,4227.293,3491.379,10494.27,16829.19,8299.201,1382.907,1223.27,15306.73,6495.723,5527.376,998.2211,11757.85,6852.755,4106.411,8069.162,8705.267,8198.256,15757.34,15549.3,4408.014,9138.581,7167.647,7474.651
SVN,4719.426,6111.597,678.3095,1107.667,4284.904,11580.75,2506.938,7608.17,16152.8,277.8844,2913.774,5692.803,916.7943,4562.909,4051.999,7078.948,795.2473,3877.791,8172.657,394.7473,1267.967,9629.656,10781.57,9891.706,7749.19,10423.06,6754.708,7965.824,4656.411,6946.394,549.9726,12288.49,7722.639,4874.526,4707.578,5598.819,5598.819,9612.337,7040.356,4948.814,9869.865,8694.525,1994.669,448.934,814.8665,4692.666,7714.561,1076.812,8113.675,1403.011,10267.25,2299.264,4104.952,1600.555,1634.182,4727.251,1710.822,16590.0,965.7366,13127.96,5108.794,1230.756,2463.652,4728.491,4979.018,4655.281,4749.584,4742.146,1176.784,7993.489,9965.944,8139.833,9772.099,117.3451,8303.701,381.6249,10681.5,5718.953,1689.878,3281.955,2904.133,2999.913,2330.303,492.3427,8686.198,2415.967,9412.938,4824.831,5707.653,4670.439,9123.412,14351.96,7664.8,8551.701,3450.131,8446.163,2236.056,5044.893,1488.685,7783.214,549.9726,7573.817,8491.818,1225.651,736.8185,1378.849,2246.859,965.7366,1100.799,7954.88,7329.455,10165.32,13674.67,717.5879,4276.956,1131.545,488.0359,6566.015,8222.766,4181.644,8549.765,6957.325,8446.163,9549.68,7643.35,3803.934,4535.252,9864.914,986.5178,1561.207,6404.913,14294.8,18478.29,4659.1,5074.094,9607.078,11101.82,10071.6,11641.3,13979.74,834.402,8356.248,2096.808,10751.98,4016.272,927.813,1937.979,5557.402,3732.188,3788.634,4593.892,9863.879,14803.82,4950.206,9947.661,283.7302,5745.619,488.0359,3788.634,5161.473,7988.945,308.8653,53.5316,1495.673,8231.408,6939.907,2318.979,3773.318,4617.75,8615.622,4457.384,3690.016,10681.5,17122.85,8089.549,1087.576,1290.683,15604.55,6383.455,5388.563,1277.754,11456.62,6796.301,4350.063,7866.174,8511.67,8452.795,16064.46,15858.03,4391.724,8912.863,6987.152,7304.924
SWE,4597.182,7599.202,2006.998,2191.849,4796.377,12585.03,2817.471,7813.241,15608.91,1242.31,3055.698,7048.265,1283.716,6038.746,5482.089,6767.017,1889.219,4457.209,7932.745,1721.592,838.4113,9294.14,11381.21,10936.15,8068.689,9933.586,6380.192,9386.11,6116.062,6335.357,1546.508,13104.44,6713.787,6301.391,6201.053,7079.398,7079.398,9751.91,8219.858,5992.165,9740.125,8391.007,2912.221,1053.71,1118.929,5707.34,7960.579,523.7871,8134.422,2729.073,10412.41,3407.464,5184.84,2596.908,377.9402,5862.811,397.8922,15180.92,1545.797,11861.46,6604.347,1437.571,2688.965,6187.413,6224.875,5849.758,5977.037,6237.767,2408.377,8286.773,9634.745,8591.087,9515.035,1512.846,8272.682,1318.564,10528.27,5574.222,1631.147,3566.229,3482.933,2138.135,3277.226,1980.122,8576.107,3325.035,8180.65,4297.003,6942.959,4191.53,8730.834,12933.68,7849.264,7445.181,4031.01,7995.956,3109.965,6387.611,2983.42,8059.269,1546.508,7784.423,9904.762,677.4822,1325.934,441.6495,3355.988,1545.797,1544.391,9106.587,7726.645,9597.715,12258.55,1943.276,5624.358,2620.794,1622.011,5542.593,9587.224,5339.102,9548.833,8281.345,7995.956,9354.846,9115.85,5266.223,6016.049,9656.951,1128.93,417.5658,6113.57,12953.65,17738.59,5075.089,4891.006,9587.268,11463.65,9333.17,10752.79,13056.27,809.0182,7247.252,2990.966,11650.4,4591.33,1746.583,1232.383,6899.44,4458.122,5014.678,5761.315,9653.847,13633.36,6243.03,9657.947,1753.689,6798.052,1622.011,5014.678,6655.558,8513.529,1244.273,1495.673,252.3032,9610.1,7842.112,3173.454,5255.953,6086.823,8276.24,4218.952,3707.407,10528.27,15653.82,8410.802,2567.493,2172.529,14155.9,7603.518,6686.84,1267.46,12494.46,6322.853,4018.939,8150.844,8722.905,7893.266,14818.75,14521.58,5336.479,10380.56,8376.296,8669.447
SWZ,7872.171,2711.923,7621.19,8242.634,6183.374,8359.226,7531.662,11138.72,10816.67,8427.488,7673.23,2563.51,8983.229,4776.063,5578.14,8461.557,7721.596,6209.789,12959.0,7920.028,8931.217,13795.54,10099.08,7728.15,10732.44,9648.326,8675.518,552.6561,3675.275,13604.98,8497.355,9429.385,11485.86,5173.755,3968.595,2986.383,2986.383,11860.28,2069.371,7482.351,13012.91,13381.65,6847.024,8665.57,8976.361,4417.688,11009.43,9295.354,11971.39,7622.998,11955.42,6275.432,4712.7,8257.831,9561.981,4025.191,9639.99,13951.09,8846.426,14043.58,3777.385,9188.42,7703.928,4903.733,6445.992,6807.19,6608.759,4122.534,7201.8,10890.53,13862.03,10280.97,13511.29,8173.676,12222.37,8306.482,8281.779,7850.425,9573.742,7222.979,6788.252,11071.24,6513.146,7830.921,12636.52,6506.862,13290.45,9050.165,2854.039,8898.244,9017.249,15114.34,11231.09,12247.65,6451.766,9162.86,6716.074,5800.441,6845.516,10909.79,8497.355,6429.156,489.1472,9034.309,8806.336,9292.979,7824.078,8846.426,8165.218,1873.455,5682.612,14909.76,15301.87,7670.205,6062.25,7142.689,7994.185,11177.97,150.5023,7100.612,2776.63,1404.513,9162.86,8250.37,1481.363,5437.92,4714.865,13331.77,9122.207,9779.183,8351.794,14430.61,11346.82,6298.065,8017.618,12509.43,11174.17,10716.08,11706.54,12054.07,8801.896,12199.57,8366.679,8692.503,6145.09,7890.974,9157.108,2718.095,5918.018,4664.042,6957.379,8364.294,13218.12,6168.253,13686.3,8050.422,3507.702,7994.185,4664.042,3946.683,9945.782,8408.446,8231.408,9610.1,49.5631,3540.737,6681.92,4627.775,4838.557,8723.244,8228.045,7699.308,8281.779,14032.1,10800.58,7363.962,7501.246,14843.69,2334.891,2972.053,8542.441,8150.484,13114.1,8486.73,10895.43,11334.17,9626.419,13287.72,13860.6,4856.406,1481.958,1245.484,946.0821
SYC,4589.381,4687.008,6266.362,7546.938,3240.803,11873.59,5112.657,13069.83,10253.88,7003.421,5040.874,2906.62,7855.158,6010.037,6595.355,4927.206,6182.871,3471.09,14509.05,6547.067,7011.184,15895.82,13403.05,11036.87,12850.48,6699.586,5134.927,3872.04,4218.214,13840.93,7420.805,12961.54,7945.286,6703.935,4977.338,4464.175,4464.175,14547.45,1554.65,8969.377,15530.3,15067.0,4995.858,7250.67,7747.706,2263.604,13033.1,7769.246,13893.63,7128.675,14887.35,4643.58,2877.52,7829.129,7624.425,2392.714,7683.722,13282.98,7855.244,11488.13,5150.294,8160.399,5270.734,6295.563,8049.114,8214.822,8080.062,5272.329,5766.302,13082.51,16145.31,12685.11,15811.61,6836.757,14159.38,6807.325,5683.088,4372.486,8620.5,4505.095,4382.75,9877.512,4636.903,6758.052,14635.77,4567.088,9802.871,5750.717,2104.088,5630.946,5763.986,13100.2,13162.39,8724.406,3863.754,5755.613,4771.755,7459.801,6102.806,12995.67,7420.805,2999.916,4028.378,7165.871,7671.238,7417.467,7814.553,7855.244,6314.165,1805.194,2228.198,16827.86,12918.39,6226.313,7274.188,6206.527,6512.525,7689.24,3403.092,8230.991,1742.821,2591.992,5755.613,5213.441,4583.192,6233.478,5907.828,15747.41,7921.132,8173.073,4818.343,12390.85,11913.09,3162.938,4650.613,15036.85,14459.83,7534.128,8875.507,10112.42,7117.085,8667.274,8187.499,12092.19,3353.069,6195.57,6915.208,2837.972,3392.627,3381.219,8320.501,5420.3,11513.92,7768.361,16025.52,6904.312,1347.699,6512.525,3381.219,5446.508,12356.69,6957.833,6939.907,7842.112,3540.737,8.023,4698.939,4853.711,6132.449,5377.11,5009.181,4749.078,5683.088,13804.53,13060.7,6580.215,5754.493,13620.51,1807.056,2603.635,6578.0,11661.72,13599.33,5296.631,13025.39,13653.28,6194.894,12254.62,12706.39,2550.418,5022.527,3210.169,3037.068
SYR,3022.602,5305.969,1694.973,3187.884,2024.291,12444.37,1040.517,9700.314,14109.6,2332.466,1426.07,4168.735,3226.327,4607.371,4511.751,5333.877,1526.831,1600.791,10457.15,1928.302,2369.231,11925.4,12342.98,10825.58,9754.499,8661.411,5110.798,6576.061,3724.067,9254.029,2850.291,13413.09,6940.429,5212.955,4184.385,4749.809,4749.809,11684.05,5080.749,6324.565,12092.04,10989.98,328.7328,2571.677,3093.486,2534.813,9775.359,3070.325,10298.67,3038.501,12312.41,614.063,2038.372,3610.572,3007.773,2733.477,3077.135,15899.59,3280.692,12443.41,4634.508,3546.151,1181.078,4891.212,5935.604,5777.053,5782.461,4371.757,1240.677,10009.35,12258.07,10015.0,12045.04,2205.983,10509.86,2126.633,8610.904,3912.145,4001.898,1404.538,754.0751,5179.806,214.2193,2285.747,10920.18,176.2074,8963.564,3667.694,3871.736,3474.416,7330.68,14078.43,9768.397,7885.105,1201.754,6758.673,85.9414,5709.659,2159.888,9819.981,2850.291,5365.351,7053.114,2509.351,3052.81,2770.365,3964.064,3280.692,1629.593,5948.16,5045.388,12484.04,13468.19,1609.493,5042.621,2006.835,1852.285,5947.69,6630.364,5448.369,6382.372,5289.664,6758.673,7551.871,6564.541,4109.592,4530.112,12119.66,3265.953,3481.267,4695.51,13713.75,16286.41,2435.818,3395.272,11779.32,12915.73,8638.246,10316.99,12524.4,2420.977,7713.698,4085.682,11878.76,1735.17,1499.248,2478.709,3997.864,1413.814,2033.735,5782.081,7865.925,13702.88,5783.984,12228.73,2360.904,3626.512,1852.285,2033.735,4826.606,9800.21,2282.251,2318.979,3173.454,6681.92,4698.939,161.342,3214.427,4716.839,6796.602,2966.008,2049.087,8610.904,16642.64,10079.77,2395.865,1061.54,15322.05,4501.962,3711.999,1941.869,12266.86,9115.136,3014.957,9893.431,10569.25,6897.341,14957.25,15038.83,2166.277,7733.619,5516.597,5740.683
